N	DE	P.DE	FDR
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA	15	0	1	1
REACTOME_ZINC_INFLUX_INTO_CELLS_BY_THE_SLC39_GENE_FAMILY	10	0	1	1
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS	19	0	1	1
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE	12	0	1	1
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE	8	0	1	1
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING	28	0	1	1
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	92	0	1	1
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR	20	0	1	1
REACTOME_FREE_FATTY_ACID_RECEPTORS	5	0	1	1
REACTOME_RSK_ACTIVATION	7	0	1	1
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS	8	0	1	1
REACTOME_RELAXIN_RECEPTORS	8	0	1	1
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY	11	0	1	1
REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE	6	0	1	1
REACTOME_SYNTHESIS_OF_GDP_MANNOSE	5	0	1	1
REACTOME_SYNTHESIS_OF_UDP_N_ACETYL_GLUCOSAMINE	8	0	1	1
REACTOME_REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS	8	0	1	1
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	139	0	1	1
REACTOME_NRCAM_INTERACTIONS	7	0	1	1
REACTOME_CHL1_INTERACTIONS	9	0	1	1
REACTOME_NEUROFASCIN_INTERACTIONS	7	0	1	1
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	56	0	1	1
REACTOME_INTERLEUKIN_17_SIGNALING	71	0	1	1
REACTOME_INTERLEUKIN_1_PROCESSING	8	0	1	1
REACTOME_SIGNALING_BY_INTERLEUKINS	452	0	1	1
REACTOME_OTHER_INTERLEUKIN_SIGNALING	24	0	1	1
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	10	0	1	1
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA	17	0	1	1
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	55	0	1	1
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	17	0	1	1
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA	8	0	1	1
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA	17	0	1	1
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	41	0	1	1
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS	31	0	1	1
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	68	0	1	1
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS	47	0	1	1
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	64	0	1	1
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS	46	0	1	1
REACTOME_DEGRADATION_OF_AXIN	55	0	1	1
REACTOME_DEGRADATION_OF_DVL	57	0	1	1
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	31	0	1	1
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION	21	0	1	1
REACTOME_REPRESSION_OF_WNT_TARGET_GENES	14	0	1	1
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	16	0	1	1
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS	11	0	1	1
REACTOME_SIGNALING_BY_WNT_IN_CANCER	34	0	1	1
REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX	15	0	1	1
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES	28	0	1	1
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS	21	0	1	1
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC	14	0	1	1
REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3	5	0	1	1
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS	15	0	1	1
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	15	0	1	1
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	46	0	1	1
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2	13	0	1	1
REACTOME_O_LINKED_GLYCOSYLATION	108	0	1	1
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	39	0	1	1
REACTOME_MITOPHAGY	29	0	1	1
REACTOME_PINK_PARKIN_MEDIATED_MITOPHAGY	22	0	1	1
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS	11	0	1	1
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	27	0	1	1
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	19	0	1	1
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	26	0	1	1
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	96	0	1	1
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	98	0	1	1
REACTOME_TOXICITY_OF_BOTULINUM_TOXIN_TYPE_D_BONT_D	5	0	1	1
REACTOME_DISEASES_OF_IMMUNE_SYSTEM	24	0	1	1
REACTOME_DNA_METHYLATION	55	0	1	1
REACTOME_UPTAKE_AND_FUNCTION_OF_DIPHTHERIA_TOXIN	6	0	1	1
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS	29	0	1	1
REACTOME_MISSPLICED_LRP5_MUTANTS_HAVE_ENHANCED_BETA_CATENIN_DEPENDENT_SIGNALING	6	0	1	1
REACTOME_RNF_MUTANTS_SHOW_ENHANCED_WNT_SIGNALING_AND_PROLIFERATION	8	0	1	1
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY	26	0	1	1
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING	13	0	1	1
REACTOME_PROGRAMMED_CELL_DEATH	180	0	1	1
REACTOME_REGULATION_OF_TNFR1_SIGNALING	33	0	1	1
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY	30	0	1	1
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	65	0	1	1
REACTOME_SIGNALING_BY_HEDGEHOG	149	0	1	1
REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2	8	0	1	1
REACTOME_MISMATCH_REPAIR	15	0	1	1
REACTOME_SIGNALING_BY_RETINOIC_ACID	43	0	1	1
REACTOME_RELEASE_OF_HH_NP_FROM_THE_SECRETING_CELL	8	0	1	1
REACTOME_RA_BIOSYNTHESIS_PATHWAY	22	0	1	1
REACTOME_MITOCHONDRIAL_TRANSLATION	94	0	1	1
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS	5	0	1	1
REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR	5	0	1	1
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION	19	0	1	1
REACTOME_ORGANIC_CATION_TRANSPORT	10	0	1	1
REACTOME_METABOLISM_OF_LIPIDS	735	0	1	1
REACTOME_PHASE_4_RESTING_MEMBRANE_POTENTIAL	19	0	1	1
REACTOME_PHASE_3_RAPID_REPOLARISATION	8	0	1	1
REACTOME_CARDIAC_CONDUCTION	137	0	1	1
REACTOME_PHASE_0_RAPID_DEPOLARISATION	42	0	1	1
REACTOME_PHASE_2_PLATEAU_PHASE	25	0	1	1
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS	7	0	1	1
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	97	0	1	1
REACTOME_PHYSIOLOGICAL_FACTORS	12	0	1	1
REACTOME_ION_HOMEOSTASIS	54	0	1	1
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES	36	0	1	1
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS	29	0	1	1
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	7	0	1	1
REACTOME_IRAK4_DEFICIENCY_TLR2_4	11	0	1	1
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	62	0	1	1
REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION	11	0	1	1
REACTOME_CLEC7A_DECTIN_1_SIGNALING	100	0	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS	18	0	1	1
REACTOME_ORGANIC_ANION_TRANSPORT	5	0	1	1
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	60	0	1	1
REACTOME_HEDGEHOG_OFF_STATE	112	0	1	1
REACTOME_CILIUM_ASSEMBLY	200	0	1	1
REACTOME_ABC_TRANSPORTER_DISORDERS	77	0	1	1
REACTOME_SLC_TRANSPORTER_DISORDERS	99	0	1	1
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS	176	0	1	1
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	96	0	1	1
REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM	21	0	1	1
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE	51	0	1	1
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM	23	0	1	1
REACTOME_INTRAFLAGELLAR_TRANSPORT	53	0	1	1
REACTOME_DECTIN_2_FAMILY	23	0	1	1
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS	137	0	1	1
REACTOME_CD209_DC_SIGN_SIGNALING	21	0	1	1
REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM	5	0	1	1
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	84	0	1	1
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	57	0	1	1
REACTOME_RHO_GTPASES_ACTIVATE_CIT	19	0	1	1
REACTOME_RHO_GTPASES_ACTIVATE_KTN1	11	0	1	1
REACTOME_RHO_GTPASES_ACTIVATE_IQGAPS	30	0	1	1
REACTOME_TNFR1_MEDIATED_CERAMIDE_PRODUCTION	6	0	1	1
REACTOME_RHO_GTPASES_ACTIVATE_ROCKS	19	0	1	1
REACTOME_RHO_GTPASES_ACTIVATE_PAKS	21	0	1	1
REACTOME_TP53_REGULATES_METABOLIC_GENES	83	0	1	1
REACTOME_LIGAND_RECEPTOR_INTERACTIONS	8	0	1	1
REACTOME_HEDGEHOG_ON_STATE	86	0	1	1
REACTOME_REGULATION_OF_TP53_ACTIVITY	160	0	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES	44	0	1	1
REACTOME_ACTIVATION_OF_SMO	18	0	1	1
REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	7	0	1	1
REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY	7	0	1	1
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR	21	0	1	1
REACTOME_FRUCTOSE_METABOLISM	7	0	1	1
REACTOME_VESICLE_MEDIATED_TRANSPORT	664	0	1	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	18	0	1	1
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4	15	0	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1	31	0	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR1	21	0	1	1
REACTOME_PI_3K_CASCADE_FGFR1	21	0	1	1
REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	23	0	1	1
REACTOME_PI_3K_CASCADE_FGFR2	23	0	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2	30	0	1	1
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING	25	0	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR3	18	0	1	1
REACTOME_FRS_MEDIATED_FGFR3_SIGNALING	20	0	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3	25	0	1	1
REACTOME_PI_3K_CASCADE_FGFR3	18	0	1	1
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	22	0	1	1
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4	27	0	1	1
REACTOME_SHC_MEDIATED_CASCADE_FGFR4	20	0	1	1
REACTOME_PI_3K_CASCADE_FGFR4	20	0	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING	33	0	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING	34	0	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING	29	0	1	1
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING	31	0	1	1
REACTOME_SIGNALING_BY_FGFR1	50	0	1	1
REACTOME_SIGNALING_BY_FGFR2	73	0	1	1
REACTOME_SIGNALING_BY_FGFR3	40	0	1	1
REACTOME_SIGNALING_BY_FGFR4	41	0	1	1
REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE	43	0	1	1
REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE	11	0	1	1
REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE	38	0	1	1
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK	17	0	1	1
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS	32	0	1	1
REACTOME_REGULATION_OF_RAS_BY_GAPS	68	0	1	1
REACTOME_FGFRL1_MODULATION_OF_FGFR1_SIGNALING	13	0	1	1
REACTOME_RESPONSE_TO_METAL_IONS	14	0	1	1
REACTOME_CLEC7A_INFLAMMASOME_PATHWAY	6	0	1	1
REACTOME_METALLOTHIONEINS_BIND_METALS	11	0	1	1
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE	5	0	1	1
REACTOME_MELANIN_BIOSYNTHESIS	5	0	1	1
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM	33	0	1	1
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS	373	0	1	1
REACTOME_INFECTIOUS_DISEASE	733	0	1	1
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	36	0	1	1
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	138	0	1	1
REACTOME_RHO_GTPASES_ACTIVATE_RHOTEKIN_AND_RHOPHILINS	9	0	1	1
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	100	0	1	1
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	24	0	1	1
REACTOME_DISEASES_OF_METABOLISM	241	0	1	1
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	28	0	1	1
REACTOME_RAF_ACTIVATION	30	0	1	1
REACTOME_MAP2K_AND_MAPK_ACTIVATION	40	0	1	1
REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER	25	0	1	1
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	6	0	1	1
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY	40	0	1	1
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY	17	0	1	1
REACTOME_PROTEIN_REPAIR	6	0	1	1
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS	61	0	1	1
REACTOME_LGI_ADAM_INTERACTIONS	14	0	1	1
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES	294	0	1	1
REACTOME_SURFACTANT_METABOLISM	29	0	1	1
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	16	0	1	1
REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	37	0	1	1
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	10	0	1	1
REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR	67	0	1	1
REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND	19	0	1	1
REACTOME_MAPK6_MAPK4_SIGNALING	93	0	1	1
REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM	9	0	1	1
REACTOME_DEUBIQUITINATION	270	0	1	1
REACTOME_DEFECTIVE_CSF2RB_CAUSES_PULMONARY_SURFACTANT_METABOLISM_DYSFUNCTION_5_SMDP5	7	0	1	1
REACTOME_UCH_PROTEINASES	102	0	1	1
REACTOME_JOSEPHIN_DOMAIN_DUBS	12	0	1	1
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES	193	0	1	1
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES	38	0	1	1
REACTOME_METALLOPROTEASE_DUBS	37	0	1	1
REACTOME_CD22_MEDIATED_BCR_REGULATION	5	0	1	1
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR	158	0	1	1
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	34	0	1	1
REACTOME_HOMOLOGY_DIRECTED_REPAIR	130	0	1	1
REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS	6	0	1	1
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	26	0	1	1
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	61	0	1	1
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	42	0	1	1
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE	69	0	1	1
REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	90	0	1	1
REACTOME_CARGO_CONCENTRATION_IN_THE_ER	33	0	1	1
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER	38	0	1	1
REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER	25	0	1	1
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER	83	0	1	1
REACTOME_DUAL_INCISION_IN_GG_NER	40	0	1	1
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	7	0	1	1
REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS	9	0	1	1
REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX	52	0	1	1
REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER	77	0	1	1
REACTOME_DUAL_INCISION_IN_TC_NER	64	0	1	1
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	43	0	1	1
REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE	6	0	1	1
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	24	0	1	1
REACTOME_INTERLEUKIN_10_SIGNALING	46	0	1	1
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	59	0	1	1
REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION	5	0	1	1
REACTOME_ERBB2_REGULATES_CELL_MOTILITY	14	0	1	1
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	108	0	1	1
REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION	9	0	1	1
REACTOME_GDP_FUCOSE_BIOSYNTHESIS	6	0	1	1
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS	17	0	1	1
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	60	0	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES	49	0	1	1
REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION	6	0	1	1
REACTOME_NEUREXINS_AND_NEUROLIGINS	56	0	1	1
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	87	0	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	63	0	1	1
REACTOME_CHOLINE_CATABOLISM	6	0	1	1
REACTOME_NEUTROPHIL_DEGRANULATION	475	0	1	1
REACTOME_COMPLEX_I_BIOGENESIS	49	0	1	1
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	6	0	1	1
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS	45	0	1	1
REACTOME_ONCOGENIC_MAPK_SIGNALING	72	0	1	1
REACTOME_ANTIMICROBIAL_PEPTIDES	90	0	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE	20	0	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN	14	0	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES	12	0	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS	12	0	1	1
REACTOME_FGFR2_ALTERNATIVE_SPLICING	27	0	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	18	0	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	21	0	1	1
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST	14	0	1	1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION	92	0	1	1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	30	0	1	1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS	14	0	1	1
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION	19	0	1	1
REACTOME_KERATINIZATION	206	0	1	1
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	37	0	1	1
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	48	0	1	1
REACTOME_SIGNALING_BY_MET	79	0	1	1
REACTOME_MET_RECEPTOR_ACTIVATION	6	0	1	1
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY	21	0	1	1
REACTOME_PTEN_REGULATION	139	0	1	1
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES	77	0	1	1
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	100	0	1	1
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	126	0	1	1
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	98	0	1	1
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC	51	0	1	1
REACTOME_INTRA_GOLGI_TRAFFIC	44	0	1	1
REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK	49	0	1	1
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC	201	0	1	1
REACTOME_PI5P_REGULATES_TP53_ACETYLATION	9	0	1	1
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	42	0	1	1
REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM	7	0	1	1
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	6	0	1	1
REACTOME_MITOTIC_PROPHASE	133	0	1	1
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	13	0	1	1
REACTOME_M_PHASE	403	0	1	1
REACTOME_G2_PHASE	5	0	1	1
REACTOME_DNA_REPLICATION_INITIATION	8	0	1	1
REACTOME_DNA_REPLICATION_PRE_INITIATION	85	0	1	1
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE	90	0	1	1
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	24	0	1	1
REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT	5	0	1	1
REACTOME_STABILIZATION_OF_P53	57	0	1	1
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS	68	0	1	1
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	110	0	1	1
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY	85	0	1	1
REACTOME_FRUCTOSE_CATABOLISM	5	0	1	1
REACTOME_GALACTOSE_CATABOLISM	5	0	1	1
REACTOME_UREA_CYCLE	10	0	1	1
REACTOME_HISTIDINE_CATABOLISM	8	0	1	1
REACTOME_PROPIONYL_COA_CATABOLISM	5	0	1	1
REACTOME_LYSINE_CATABOLISM	12	0	1	1
REACTOME_CREATINE_METABOLISM	11	0	1	1
REACTOME_PENTOSE_PHOSPHATE_PATHWAY	14	0	1	1
REACTOME_MRNA_EDITING_C_TO_U_CONVERSION	8	0	1	1
REACTOME_TRNA_PROCESSING	109	0	1	1
REACTOME_RRNA_PROCESSING	203	0	1	1
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	120	0	1	1
REACTOME_RECYCLING_OF_EIF2_GDP	8	0	1	1
REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS	9	0	1	1
REACTOME_PYRIMIDINE_SALVAGE	11	0	1	1
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	46	0	1	1
